Name,Sweep (T1),,,
Date,2023-10-15,,,
Time,15:51:07,,,
Instrument,FPC1500 - 103124/003,,,
Firmware Version,V1.80,,,
Country of Origin,Czech Republic,,,
Instrument Mode,Spectrum Analyzer,,,
Meas Mode,Spectrum,,,
Uplink,- - -,,,
Downlink,- - -,,,
Channel,- - -,,,
281556683.58714,-19.9532108306885,,,
284010152.284264,-19.9173221588135,,,
286463620.981388,-19.8814315795898,,,
288917089.678511,-19.8530235290527,,,
291370558.375635,-19.8611450195313,,,
293824027.072758,-19.8692665100098,,,
296277495.769882,-19.8773860931396,,,
298730964.467005,-19.8855075836182,,,
301184433.164129,-19.8936290740967,,,
303637901.861252,-19.9103031158447,,,
306091370.558376,-19.951322555542,,,
308544839.255499,-19.9923400878906,,,
310998307.952623,-20.0333576202393,,,
313451776.649746,-20.0743751525879,,,
315905245.34687,-20.1153945922852,,,
318358714.043993,-20.1287364959717,,,
320812182.741117,-20.0906810760498,,,
323265651.43824,-20.0526256561279,,,
325719120.135364,-20.0145721435547,,,
328172588.832487,-19.9765167236328,,,
330626057.529611,-19.9384613037109,,,
333079526.226734,-19.9211177825928,,,
335532994.923858,-19.9301357269287,,,
337986463.620981,-19.9391555786133,,,
340439932.318105,-19.9481735229492,,,
342893401.015228,-19.9571914672852,,,
345346869.712352,-19.9662094116211,,,
347800338.409475,-19.9676494598389,,,
350253807.106599,-19.9623680114746,,,
352707275.803723,-19.9570865631104,,,
355160744.500846,-19.9518051147461,,,
357614213.19797,-19.9465236663818,,,
360067681.895093,-19.9412422180176,,,
362521150.592217,-19.9434032440186,,,
364974619.28934,-19.9501247406006,,,
367428087.986464,-19.9568462371826,,,
369881556.683587,-19.963565826416,,,
372335025.380711,-19.970287322998,,,
374788494.077834,-19.9770088195801,,,
377241962.774958,-19.9678401947021,,,
379695431.472081,-19.9521808624268,,,
382148900.169205,-19.9365196228027,,,
384602368.866328,-19.9208602905273,,,
387055837.563452,-19.905200958252,,,
389509306.260575,-19.8895416259766,,,
391962774.957699,-19.9122543334961,,,
394416243.654822,-19.9445629119873,,,
396869712.351946,-19.9768695831299,,,
399323181.049069,-20.0091762542725,,,
401776649.746193,-20.041482925415,,,
404230118.443316,-20.0737895965576,,,
406683587.14044,-20.0724353790283,,,
409137055.837563,-20.0669212341309,,,
411590524.534687,-20.0614070892334,,,
414043993.231811,-20.0558948516846,,,
416497461.928934,-20.0503807067871,,,
418950930.626058,-20.0448665618896,,,
421404399.323181,-20.0457878112793,,,
423857868.020305,-20.0468425750732,,,
426311336.717428,-20.0478954315186,,,
428764805.414552,-20.0489482879639,,,
431218274.111675,-20.0500011444092,,,
433671742.808799,-20.0501613616943,,,
436125211.505922,-20.0384578704834,,,
438578680.203046,-20.0267543792725,,,
441032148.900169,-20.0150508880615,,,
443485617.597293,-20.0033473968506,,,
445939086.294416,-19.9916439056396,,,
448392554.99154,-19.9814453125,,,
450846023.688663,-19.9791412353516,,,
453299492.385787,-19.9768352508545,,,
455752961.08291,-19.9745311737061,,,
458206429.780034,-19.9722270965576,,,
460659898.477157,-19.9699230194092,,,
463113367.174281,-19.9770832061768,,,
465566835.871404,-20.0126342773438,,,
468020304.568528,-20.0481853485107,,,
470473773.265651,-20.0837364196777,,,
472927241.962775,-20.1192874908447,,,
475380710.659899,-20.1548385620117,,,
477834179.357022,-20.1704063415527,,,
480287648.054146,-20.1471824645996,,,
482741116.751269,-20.1239585876465,,,
485194585.448393,-20.1007347106934,,,
487648054.145516,-20.0775108337402,,,
490101522.84264,-20.0542869567871,,,
492554991.539763,-20.0370311737061,,,
495008460.236887,-20.0276851654053,,,
497461928.93401,-20.0183391571045,,,
499915397.631134,-20.0089950561523,,,
502368866.328257,-19.9996490478516,,,
504822335.025381,-19.9903030395508,,,
507275803.722504,-19.9753665924072,,,
509729272.419628,-19.9552726745605,,,
512182741.116751,-19.9351768493652,,,
514636209.813875,-19.9150810241699,,,
517089678.510998,-19.8949871063232,,,
519543147.208122,-19.8748912811279,,,
521996615.905245,-19.8758525848389,,,
524450084.602369,-19.8902778625488,,,
526903553.299492,-19.9047031402588,,,
529357021.996616,-19.9191284179688,,,
531810490.693739,-19.9335517883301,,,
534263959.390863,-19.94797706604,,,
536717428.087986,-19.9565105438232,,,
539170896.78511,-19.9625205993652,,,
541624365.482234,-19.9685306549072,,,
544077834.179357,-19.9745388031006,,,
546531302.876481,-19.9805488586426,,,
548984771.573604,-19.9865570068359,,,
551438240.270728,-20.0088310241699,,,
553891708.967851,-20.0354290008545,,,
556345177.664975,-20.0620250701904,,,
558798646.362098,-20.088623046875,,,
561252115.059222,-20.1152191162109,,,
563705583.756345,-20.1418170928955,,,
566159052.453469,-20.1350898742676,,,
568612521.150592,-20.1238174438477,,,
571065989.847716,-20.1125450134277,,,
573519458.544839,-20.1012744903564,,,
575972927.241963,-20.0900020599365,,,
578426395.939086,-20.0787296295166,,,
580879864.63621,-20.0618419647217,,,
583333333.333333,-20.0447807312012,,,
585786802.030457,-20.027717590332,,,
588240270.72758,-20.0106563568115,,,
590693739.424704,-19.993595123291,,,
593147208.121827,-19.9763336181641,,,
595600676.818951,-19.9559593200684,,,
598054145.516074,-19.935583114624,,,
600507614.213198,-19.9152088165283,,,
602961082.910321,-19.894832611084,,,
605414551.607445,-19.8744583129883,,,
607868020.304569,-19.8561725616455,,,
610321489.001692,-19.8497314453125,,,
612774957.698816,-19.8432884216309,,,
615228426.395939,-19.8368473052979,,,
617681895.093063,-19.8304042816162,,,
620135363.790186,-19.8239631652832,,,
622588832.48731,-19.825927734375,,,
625042301.184433,-19.8545188903809,,,
627495769.881557,-19.8831081390381,,,
629949238.57868,-19.9116973876953,,,
632402707.275804,-19.9402866363525,,,
634856175.972927,-19.9688758850098,,,
637309644.670051,-19.9978046417236,,,
639763113.367174,-20.027416229248,,,
642216582.064298,-20.0570297241211,,,
644670050.761421,-20.0866432189941,,,
647123519.458545,-20.1162567138672,,,
649576988.155668,-20.1458702087402,,,
652030456.852792,-20.1631965637207,,,
654483925.549915,-20.163553237915,,,
656937394.247039,-20.1639099121094,,,
659390862.944162,-20.1642684936523,,,
661844331.641286,-20.1646251678467,,,
664297800.33841,-20.164981842041,,,
666751269.035533,-20.1492729187012,,,
669204737.732657,-20.1181240081787,,,
671658206.42978,-20.0869770050049,,,
674111675.126904,-20.0558300018311,,,
676565143.824027,-20.0246810913086,,,
679018612.521151,-19.9935340881348,,,
681472081.218274,-19.9669094085693,,,
683925549.915398,-19.9433002471924,,,
686379018.612521,-19.9196910858154,,,
688832487.309645,-19.8960819244385,,,
691285956.006768,-19.8724727630615,,,
693739424.703892,-19.8488636016846,,,
696192893.401015,-19.8549823760986,,,
698646362.098139,-19.874454498291,,,
701099830.795262,-19.8939266204834,,,
703553299.492386,-19.9134006500244,,,
706006768.189509,-19.9328727722168,,,
708460236.886633,-19.9523468017578,,,
710913705.583756,-19.9546165466309,,,
713367174.28088,-19.9520359039307,,,
715820642.978003,-19.9494533538818,,,
718274111.675127,-19.9468727111816,,,
720727580.37225,-19.9442901611328,,,
723181049.069374,-19.9417095184326,,,
725634517.766497,-19.9598789215088,,,
728087986.463621,-19.9811477661133,,,
730541455.160745,-20.0024166107178,,,
732994923.857868,-20.0236854553223,,,
735448392.554992,-20.0449562072754,,,
737901861.252115,-20.0662250518799,,,
740355329.949239,-20.07253074646,,,
742808798.646362,-20.0782127380371,,,
745262267.343486,-20.0838928222656,,,
747715736.040609,-20.0895748138428,,,
750169204.737733,-20.0952568054199,,,
752622673.434856,-20.1006870269775,,,
755076142.13198,-20.1013355255127,,,
757529610.829103,-20.1019859313965,,,
759983079.526227,-20.1026344299316,,,
762436548.22335,-20.1032829284668,,,
764890016.920474,-20.103931427002,,,
767343485.617597,-20.1047782897949,,,
769796954.314721,-20.1068363189697,,,
772250423.011844,-20.1088962554932,,,
774703891.708968,-20.110954284668,,,
777157360.406091,-20.1130142211914,,,
779610829.103215,-20.1150722503662,,,
782064297.800339,-20.1138935089111,,,
784517766.497462,-20.1018733978271,,,
786971235.194585,-20.0898551940918,,,
789424703.891709,-20.0778350830078,,,
791878172.588833,-20.0658168792725,,,
794331641.285956,-20.0537967681885,,,
796785109.98308,-20.0377635955811,,,
799238578.680203,-20.0132026672363,,,
801692047.377327,-19.988639831543,,,
804145516.07445,-19.9640789031982,,,
806598984.771574,-19.9395160675049,,,
809052453.468697,-19.9149551391602,,,
811505922.165821,-19.9010105133057,,,
813959390.862944,-19.90234375,,,
816412859.560068,-19.903678894043,,,
818866328.257191,-19.9050121307373,,,
821319796.954315,-19.9063472747803,,,
823773265.651438,-19.9076805114746,,,
826226734.348562,-19.9360580444336,,,
828680203.045685,-19.9914779663086,,,
831133671.742809,-20.0468978881836,,,
833587140.439932,-20.10231590271,,,
836040609.137056,-20.157735824585,,,
838494077.834179,-20.21315574646,,,
840947546.531303,-20.2293796539307,,,
843401015.228426,-20.2183647155762,,,
845854483.92555,-20.2073497772217,,,
848307952.622674,-20.1963367462158,,,
850761421.319797,-20.1853218078613,,,
853214890.016921,-20.1743068695068,,,
855668358.714044,-20.1548156738281,,,
858121827.411168,-20.1313362121582,,,
860575296.108291,-20.1078567504883,,,
863028764.805415,-20.0843772888184,,,
865482233.502538,-20.0608978271484,,,
867935702.199662,-20.0374183654785,,,
870389170.896785,-20.0284156799316,,,
872842639.593909,-20.0237350463867,,,
875296108.291032,-20.0190544128418,,,
877749576.988156,-20.0143756866455,,,
880203045.685279,-20.0096950531006,,,
882656514.382403,-20.0050163269043,,,
885109983.079526,-19.9748687744141,,,
887563451.77665,-19.9405746459961,,,
890016920.473773,-19.9062824249268,,,
892470389.170897,-19.8719902038574,,,
894923857.86802,-19.8376960754395,,,
897377326.565144,-19.8034038543701,,,
899830795.262267,-19.8251209259033,,,
902284263.959391,-19.8497867584229,,,
904737732.656514,-19.8744525909424,,,
907191201.353638,-19.8991184234619,,,
909644670.050761,-19.9237842559814,,,
912098138.747885,-19.947509765625,,,
914551607.445009,-19.9486675262451,,,
917005076.142132,-19.9498233795166,,,
919458544.839256,-19.9509811401367,,,
921912013.536379,-19.9521389007568,,,
924365482.233503,-19.9532947540283,,,
926818950.930626,-19.9543704986572,,,
929272419.62775,-19.9549045562744,,,
931725888.324873,-19.9554386138916,,,
934179357.021997,-19.9559745788574,,,
936632825.71912,-19.9565086364746,,,
939086294.416244,-19.9570426940918,,,
941539763.113367,-19.9599914550781,,,
943993231.810491,-19.971508026123,,,
946446700.507614,-19.9830226898193,,,
948900169.204738,-19.9945373535156,,,
951353637.901861,-20.0060539245605,,,
953807106.598985,-20.0175685882568,,,
956260575.296108,-20.0270214080811,,,
958714043.993232,-20.0318851470947,,,
961167512.690355,-20.0367488861084,,,
963620981.387479,-20.0416126251221,,,
966074450.084602,-20.0464744567871,,,
968527918.781726,-20.0513381958008,,,
970981387.478849,-20.053674697876,,,
973434856.175973,-20.0522193908691,,,
975888324.873096,-20.0507640838623,,,
978341793.57022,-20.0493087768555,,,
980795262.267344,-20.0478534698486,,,
983248730.964467,-20.0463981628418,,,
985702199.661591,-20.0427684783936,,,
988155668.358714,-20.0368766784668,,,
990609137.055838,-20.0309829711914,,,
993062605.752961,-20.0250911712646,,,
995516074.450085,-20.0191974639893,,,
997969543.147208,-20.0133056640625,,,
1000423011.84433,-19.9958744049072,,,
1002876480.54146,-19.9700889587402,,,
1005329949.23858,-19.9443035125732,,,
1007783417.9357,-19.9185180664063,,,
1010236886.63283,-19.8927326202393,,,
1012690355.32995,-19.8669471740723,,,
1015143824.02707,-19.8553886413574,,,
1017597292.7242,-19.8508338928223,,,
1020050761.42132,-19.8462810516357,,,
1022504230.11844,-19.8417282104492,,,
1024957698.81557,-19.8371734619141,,,
1027411167.51269,-19.8326206207275,,,
1029864636.20981,-19.8458347320557,,,
1032318104.90694,-19.8646583557129,,,
1034771573.60406,-19.8834819793701,,,
1037225042.30118,-19.902307510376,,,
1039678510.99831,-19.9211311340332,,,
1042131979.69543,-19.9399566650391,,,
1044585448.39256,-19.9701652526855,,,
1047038917.08968,-20.0023822784424,,,
1049492385.7868,-20.0345993041992,,,
1051945854.48393,-20.0668182373047,,,
1054399323.18105,-20.0990352630615,,,
1056852791.87817,-20.131254196167,,,
1059306260.5753,-20.1209564208984,,,
1061759729.27242,-20.1079444885254,,,
1064213197.96954,-20.094934463501,,,
1066666666.66667,-20.0819225311279,,,
1069120135.36379,-20.0689125061035,,,
1071573604.06091,-20.0547847747803,,,
1074027072.75804,-20.0045833587646,,,
1076480541.45516,-19.954381942749,,,
1078934010.15228,-19.9041805267334,,,
1081387478.84941,-19.8539791107178,,,
1083840947.54653,-19.8037776947021,,,
1086294416.24365,-19.7597160339355,,,
1088747884.94078,-19.7606868743896,,,
1091201353.6379,-19.7616577148438,,,
1093654822.33503,-19.7626266479492,,,
1096108291.03215,-19.7635974884033,,,
1098561759.72927,-19.7645683288574,,,
1101015228.4264,-19.7677154541016,,,
1103468697.12352,-19.7790508270264,,,
1105922165.82064,-19.7903861999512,,,
1108375634.51777,-19.801721572876,,,
1110829103.21489,-19.8130569458008,,,
1113282571.91201,-19.8243923187256,,,
1115736040.60914,-19.8418807983398,,,
1118189509.30626,-19.8737316131592,,,
1120642978.00338,-19.9055805206299,,,
1123096446.70051,-19.9374294281006,,,
1125549915.39763,-19.9692802429199,,,
1128003384.09475,-20.0011291503906,,,
1130456852.79188,-20.0316181182861,,,
1132910321.489,-20.0599784851074,,,
1135363790.18613,-20.0883388519287,,,
1137817258.88325,-20.1166973114014,,,
1140270727.58037,-20.1450576782227,,,
1142724196.2775,-20.1734180450439,,,
1145177664.97462,-20.1638984680176,,,
1147631133.67174,-20.1133403778076,,,
1150084602.36887,-20.0627841949463,,,
1152538071.06599,-20.0122261047363,,,
1154991539.76311,-19.9616680145264,,,
1157445008.46024,-19.911111831665,,,
1159898477.15736,-19.863187789917,,,
1162351945.85448,-19.8172512054443,,,
1164805414.55161,-19.7713146209717,,,
1167258883.24873,-19.725378036499,,,
1169712351.94585,-19.6794414520264,,,
1172165820.64298,-19.6335048675537,,,
1174619289.3401,-19.6449699401855,,,
1177072758.03723,-19.6860065460205,,,
1179526226.73435,-19.7270431518555,,,
1181979695.43147,-19.7680778503418,,,
1184433164.1286,-19.8091144561768,,,
1186886632.82572,-19.8501510620117,,,
1189340101.52284,-19.8901653289795,,,
1191793570.21997,-19.9298362731934,,,
1194247038.91709,-19.9695091247559,,,
1196700507.61421,-20.0091800689697,,,
1199153976.31134,-20.0488529205322,,,
1201607445.00846,-20.0885238647461,,,
1204060913.70558,-20.0977420806885,,,
1206514382.40271,-20.1011581420898,,,
1208967851.09983,-20.1045761108398,,,
1211421319.79695,-20.1079940795898,,,
1213874788.49408,-20.1114101409912,,,
1216328257.1912,-20.1148281097412,,,
1218781725.88832,-20.1043891906738,,,
1221235194.58545,-20.0929088592529,,,
1223688663.28257,-20.0814266204834,,,
1226142131.9797,-20.0699462890625,,,
1228595600.67682,-20.0584659576416,,,
1231049069.37394,-20.0460567474365,,,
1233502538.07107,-19.9881401062012,,,
1235956006.76819,-19.9302253723145,,,
1238409475.46531,-19.8723087310791,,,
1240862944.16244,-19.8143939971924,,,
1243316412.85956,-19.756477355957,,,
1245769881.55668,-19.7079410552979,,,
1248223350.25381,-19.7352867126465,,,
1250676818.95093,-19.7626342773438,,,
1253130287.64805,-19.7899799346924,,,
1255583756.34518,-19.817325592041,,,
1258037225.0423,-19.8446712493896,,,
1260490693.73942,-19.8725605010986,,,
1262944162.43655,-19.9026222229004,,,
1265397631.13367,-19.9326820373535,,,
1267851099.8308,-19.9627437591553,,,
1270304568.52792,-19.9928035736084,,,
1272758037.22504,-20.0228652954102,,,
1275211505.92217,-20.0364818572998,,,
1277664974.61929,-20.0098419189453,,,
1280118443.31641,-19.9832000732422,,,
1282571912.01354,-19.9565601348877,,,
1285025380.71066,-19.9299182891846,,,
1287478849.40778,-19.9032783508301,,,
1289932318.10491,-19.8927211761475,,,
1292385786.80203,-19.9084091186523,,,
1294839255.49915,-19.9240951538086,,,
1297292724.19628,-19.9397830963135,,,
1299746192.8934,-19.9554691314697,,,
1302199661.59052,-19.9711570739746,,,
1304653130.28765,-19.9829368591309,,,
1307106598.98477,-19.9903087615967,,,
1309560067.6819,-19.9976806640625,,,
1312013536.37902,-20.0050525665283,,,
1314467005.07614,-20.0124244689941,,,
1316920473.77327,-20.01979637146,,,
1319373942.47039,-20.0200366973877,,,
1321827411.16751,-20.0146732330322,,,
1324280879.86464,-20.0093097686768,,,
1326734348.56176,-20.0039463043213,,,
1329187817.25888,-19.9985809326172,,,
1331641285.95601,-19.9932174682617,,,
1334094754.65313,-20.0129890441895,,,
1336548223.35025,-20.0462951660156,,,
1339001692.04738,-20.0796012878418,,,
1341455160.7445,-20.112907409668,,,
1343908629.44162,-20.1462135314941,,,
1346362098.13875,-20.1795196533203,,,
1348815566.83587,-20.1674976348877,,,
1351269035.53299,-20.1395492553711,,,
1353722504.23012,-20.1116008758545,,,
1356175972.92724,-20.0836544036865,,,
1358629441.62437,-20.0557060241699,,,
1361082910.32149,-20.0277576446533,,,
1363536379.01861,-19.9716110229492,,,
1365989847.71574,-19.909688949585,,,
1368443316.41286,-19.8477668762207,,,
1370896785.10998,-19.7858448028564,,,
1373350253.80711,-19.7239227294922,,,
1375803722.50423,-19.6620006561279,,,
1378257191.20135,-19.6861820220947,,,
1380710659.89848,-19.7178497314453,,,
1383164128.5956,-19.7495174407959,,,
1385617597.29272,-19.7811851501465,,,
1388071065.98985,-19.8128528594971,,,
1390524534.68697,-19.8445491790771,,,
1392978003.38409,-19.8790512084961,,,
1395431472.08122,-19.9135551452637,,,
1397884940.77834,-19.9480571746826,,,
1400338409.47547,-19.9825611114502,,,
1402791878.17259,-20.0170631408691,,,
1405245346.86971,-20.0531558990479,,,
1407698815.56684,-20.1035461425781,,,
1410152284.26396,-20.1539344787598,,,
1412605752.96108,-20.20432472229,,,
1415059221.65821,-20.2547149658203,,,
1417512690.35533,-20.3051052093506,,,
1419966159.05245,-20.344181060791,,,
1422419627.74958,-20.3350276947021,,,
1424873096.4467,-20.3258743286133,,,
1427326565.14382,-20.3167209625244,,,
1429780033.84095,-20.3075675964355,,,
1432233502.53807,-20.2984142303467,,,
1434686971.23519,-20.2658729553223,,,
1437140439.93232,-20.1731872558594,,,
1439593908.62944,-20.0805015563965,,,
1442047377.32657,-19.9878158569336,,,
1444500846.02369,-19.8951301574707,,,
1446954314.72081,-19.8024444580078,,,
1449407783.41794,-19.7388763427734,,,
1451861252.11506,-19.7248859405518,,,
1454314720.81218,-19.7108974456787,,,
1456768189.50931,-19.696907043457,,,
1459221658.20643,-19.6829166412354,,,
1461675126.90355,-19.6689281463623,,,
1464128595.60068,-19.6762065887451,,,
1466582064.2978,-19.7084503173828,,,
1469035532.99492,-19.7406959533691,,,
1471489001.69205,-19.7729396820068,,,
1473942470.38917,-19.8051853179932,,,
1476395939.08629,-19.8374290466309,,,
1478849407.78342,-19.8819332122803,,,
1481302876.48054,-19.9364643096924,,,
1483756345.17767,-19.9909954071045,,,
1486209813.87479,-20.0455265045166,,,
1488663282.57191,-20.1000576019287,,,
1491116751.26904,-20.1545906066895,,,
1493570219.96616,-20.1883182525635,,,
1496023688.66328,-20.2103462219238,,,
1498477157.36041,-20.2323760986328,,,
1500930626.05753,-20.2544040679932,,,
1503384094.75465,-20.2764320373535,,,
1505837563.45178,-20.2984600067139,,,
1508291032.1489,-20.2819938659668,,,
1510744500.84602,-20.2512893676758,,,
1513197969.54315,-20.2205848693848,,,
1515651438.24027,-20.1898822784424,,,
1518104906.93739,-20.1591777801514,,,
1520558375.63452,-20.128475189209,,,
1523011844.33164,-20.0848121643066,,,
1525465313.02876,-20.0383052825928,,,
1527918781.72589,-19.9917984008789,,,
1530372250.42301,-19.945291519165,,,
1532825719.12014,-19.8987846374512,,,
1535279187.81726,-19.8522758483887,,,
1537732656.51438,-19.8324565887451,,,
1540186125.21151,-19.8152770996094,,,
1542639593.90863,-19.7980976104736,,,
1545093062.60575,-19.7809181213379,,,
1547546531.30288,-19.7637367248535,,,
1550000000,-19.7465572357178,,,
1552453468.69712,-19.7746601104736,,,
1554906937.39425,-19.8027629852295,,,
1557360406.09137,-19.830867767334,,,
1559813874.78849,-19.8589706420898,,,
1562267343.48562,-19.8870735168457,,,
1564720812.18274,-19.9151287078857,,,
1567174280.87986,-19.9427051544189,,,
1569627749.57699,-19.9702796936035,,,
1572081218.27411,-19.9978561401367,,,
1574534686.97124,-20.0254306793213,,,
1576988155.66836,-20.0530071258545,,,
1579441624.36548,-20.0784931182861,,,
1581895093.06261,-20.0944576263428,,,
1584348561.75973,-20.1104221343994,,,
1586802030.45685,-20.1263866424561,,,
1589255499.15398,-20.1423530578613,,,
1591708967.8511,-20.158317565918,,,
1594162436.54822,-20.1640491485596,,,
1596615905.24535,-20.1421127319336,,,
1599069373.94247,-20.1201782226563,,,
1601522842.63959,-20.0982418060303,,,
1603976311.33672,-20.0763072967529,,,
1606429780.03384,-20.054370880127,,,
1608883248.73096,-20.0365753173828,,,
1611336717.42809,-20.0261402130127,,,
1613790186.12521,-20.0157051086426,,,
1616243654.82234,-20.0052700042725,,,
1618697123.51946,-19.9948329925537,,,
1621150592.21658,-19.9843978881836,,,
1623604060.91371,-19.9626026153564,,,
1626057529.61083,-19.9269256591797,,,
1628510998.30795,-19.8912467956543,,,
1630964467.00508,-19.8555698394775,,,
1633417935.7022,-19.8198909759521,,,
1635871404.39932,-19.7842140197754,,,
1638324873.09645,-19.7814292907715,,,
1640778341.79357,-19.8066692352295,,,
1643231810.49069,-19.8319072723389,,,
1645685279.18782,-19.8571453094482,,,
1648138747.88494,-19.8823852539063,,,
1650592216.58206,-19.9076232910156,,,
1653045685.27919,-19.9567737579346,,,
1655499153.97631,-20.0199680328369,,,
1657952622.67343,-20.0831642150879,,,
1660406091.37056,-20.1463584899902,,,
1662859560.06768,-20.2095527648926,,,
1665313028.76481,-20.2727470397949,,,
1667766497.46193,-20.3144340515137,,,
1670219966.15905,-20.3477592468262,,,
1672673434.85618,-20.38108253479,,,
1675126903.5533,-20.4144058227539,,,
1677580372.25042,-20.4477291107178,,,
1680033840.94755,-20.4810523986816,,,
1682487309.64467,-20.5057144165039,,,
1684940778.34179,-20.5283451080322,,,
1687394247.03892,-20.5509757995605,,,
1689847715.73604,-20.5736045837402,,,
1692301184.43316,-20.5962352752686,,,
1694754653.13029,-20.6188659667969,,,
1697208121.82741,-20.657901763916,,,
1699661590.52453,-20.6987628936768,,,
1702115059.22166,-20.7396240234375,,,
1704568527.91878,-20.7804832458496,,,
1707021996.61591,-20.8213443756104,,,
1709475465.31303,-20.8622055053711,,,
1711928934.01015,-20.896915435791,,,
1714382402.70728,-20.9315662384033,,,
1716835871.4044,-20.966215133667,,,
1719289340.10152,-21.0008640289307,,,
1721742808.79865,-21.0355129241943,,,
1724196277.49577,-21.0698776245117,,,
1726649746.19289,-21.1009616851807,,,
1729103214.89002,-21.1320457458496,,,
1731556683.58714,-21.1631298065186,,,
1734010152.28426,-21.1942138671875,,,
1736463620.98139,-21.2252979278564,,,
1738917089.67851,-21.2498340606689,,,
1741370558.37563,-21.2423934936523,,,
1743824027.07276,-21.2349529266357,,,
1746277495.76988,-21.2275123596191,,,
1748730964.46701,-21.2200717926025,,,
1751184433.16413,-21.2126312255859,,,
1753637901.86125,-21.1922588348389,,,
1756091370.55838,-21.1350803375244,,,
1758544839.2555,-21.0778999328613,,,
1760998307.95262,-21.0207214355469,,,
1763451776.64975,-20.9635429382324,,,
1765905245.34687,-20.906364440918,,,
1768358714.04399,-20.8403034210205,,,
